category_file,category,sku,brand,name,slug,current_image_url,product_url
electric-fireplaces-scraped.json,electric-fireplaces,DIM-RBF24DLX,Dimplex,Dimplex 24 Inch Revillusion Electric Fireplace Firebox Package,dim-rbf24dlx,/products/electric-fireplaces/dim-rbf24dlx-5916449a.webp,https://www.efireplacestore.com/dim-rbf24dlx.html
electric-fireplaces-scraped.json,electric-fireplaces,DIM-XHD23L,Dimplex,Dimplex 23 Inch Multi-Fire XHD Electric Fireplace Firebox with Log Set,dim-xhd23l,/products/electric-fireplaces/dim-xhd23l-38f076e6.webp,https://www.efireplacestore.com/dim-xhd23l.html
electric-fireplaces-scraped.json,electric-fireplaces,REM-102745-XS,Remii,Remii 45 Inch Extra Slim Electric Linear Fireplace,rem-102745-xs,/products/electric-fireplaces/rem-102745-xs-9e452b19.webp,https://www.efireplacestore.com/rem-102745-xs.html
electric-fireplaces-scraped.json,electric-fireplaces,MDF-SPS-50B,Modern,Modern Flames 50 Inch Spectrum Slimline Electric Linear Fireplace,mdf-sps-50b,/products/electric-fireplaces/mdf-sps-50b-4f46da00.webp,https://www.efireplacestore.com/mdf-sps-50b.html
electric-fireplaces-scraped.json,electric-fireplaces,DIM-XLF100,Dimplex,Dimplex 100 Inch IgniteXL Linear Electric Wall Mounted Fireplace,dim-xlf100,/products/electric-fireplaces/dim-xlf100-63bddcdb.webp,https://www.efireplacestore.com/dim-xlf100.html
electric-fireplaces-scraped.json,electric-fireplaces,DIM-500002573,Dimplex,Dimplex 50 Inch Ignite Evolve Built-In Linear Electric Fireplace,dim-500002573,/products/electric-fireplaces/dim-500002573-445f96bf.webp,https://www.efireplacestore.com/dim-500002573.html
electric-fireplaces-scraped.json,electric-fireplaces,AMA-BI-60-XTRASLIM,Amantii,Amantii 60 Inch Panorama Extra Slim Built-In Smart Electric Linear Fireplace,ama-bi-60-xtraslim,/products/electric-fireplaces/ama-bi-60-xtraslim-2f58951e.webp,https://www.efireplacestore.com/ama-bi-60-xtraslim.html
electric-fireplaces-scraped.json,electric-fireplaces,MDF-RS-3021,Modern,Modern Flames 30 Inch Redstone Electric Fireplace,mdf-rs-3021,/products/electric-fireplaces/mdf-rs-3021-1f1508b0.webp,https://www.efireplacestore.com/mdf-rs-3021.html
electric-fireplaces-scraped.json,electric-fireplaces,NPL-NEFBD60HE,Napoleon,Napoleon 60 Inch CLEARion Elite Built-in Electric 3 Sided Fireplace,npl-nefbd60he,/products/electric-fireplaces/npl-nefbd60he-055f0845.webp,https://www.efireplacestore.com/npl-nefbd60he.html
electric-fireplaces-scraped.json,electric-fireplaces,SUP-MPE-60D,Superior,Superior 60 Inch ERL3000 Electric Linear Fireplace,sup-mpe-60d,/products/electric-fireplaces/sup-mpe-60d-f5992ef1.webp,https://www.efireplacestore.com/sup-mpe-60d.html
electric-fireplaces-scraped.json,electric-fireplaces,MDF-LPS-5614,Modern,Modern Flames 56 Inch Landscape Pro Slim Electric Linear Fireplace,mdf-lps-5614,/products/electric-fireplaces/mdf-lps-5614-32ac1930.webp,https://www.efireplacestore.com/mdf-lps-5614.html
electric-fireplaces-scraped.json,electric-fireplaces,HLM-FR8525,SEI,SEI 72 Inch Gallatin Electric Fireplace with Side Bookcases,hlm-fr8525,/products/electric-fireplaces/hlm-fr8525-9a876226.webp,https://www.efireplacestore.com/hlm-fr8525.html
electric-fireplaces-scraped.json,electric-fireplaces,SPF-SF-ALLP72-BK,Simplifire,Simplifire 72 Inch Allusion Platinum Recessed Linear Electric Fireplace,spf-sf-allp72-bk,/products/electric-fireplaces/spf-sf-allp72-bk-2ee91564.webp,https://www.efireplacestore.com/spf-sf-allp72-bk.html
electric-fireplaces-scraped.json,electric-fireplaces,SPF-SF-FORMAT36,Simplifire,Simplifire 36 Inch Wall Mounted Electric Fireplace with Format Floating Mantel,spf-sf-format36,/products/electric-fireplaces/spf-sf-format36-9fcebde0.webp,https://www.efireplacestore.com/spf-sf-format36.html
electric-fireplaces-scraped.json,electric-fireplaces,AMA-WM-FML-72-7823-STL,Amantii,Amantii 72 Inch Wall or Flush Mount Smart Electric Fireplace with Steel Surround,ama-wm-fml-72-7823-stl,/products/electric-fireplaces/ama-wm-fml-72-7823-stl-83db30d0.webp,https://www.efireplacestore.com/ama-wm-fml-72-7823-stl.html
electric-fireplaces-scraped.json,electric-fireplaces,AMA-SYM-50-BESPOKE,Amantii,Amantii 50 Inch Symmetry Bespoke Smart Electric Fireplace,ama-sym-50-bespoke,/products/electric-fireplaces/ama-sym-50-bespoke-96d526df.webp,https://www.efireplacestore.com/ama-sym-50-bespoke.html
electric-fireplaces-scraped.json,electric-fireplaces,SDZ-ZHS-425,SunnyDaze,SunnyDaze 35 3/4 Inch Black Curved Face Color Changing Wall Electric Fireplace,sdz-zhs-425,/products/electric-fireplaces/sdz-zhs-425-3e89659b.webp,https://www.efireplacestore.com/sdz-zhs-425.html
electric-fireplaces-scraped.json,electric-fireplaces,DYN-DY-BTX82,Dynasty,Dynasty Fireplaces 82 Inch Cascade Smart Flush Mount Linear Electric Fireplace,dyn-dy-btx82,/products/electric-fireplaces/dyn-dy-btx82-30abb7a9.webp,https://www.efireplacestore.com/dyn-dy-btx82.html
electric-fireplaces-scraped.json,electric-fireplaces,SPF-SF-SCT55-BK,Simplifire,Simplifire 55 Inch Scion Trinity 3-Sided Linear Electric Wall Mounted Fireplace,spf-sf-sct55-bk,/products/electric-fireplaces/spf-sf-sct55-bk-78659c50.webp,https://www.efireplacestore.com/spf-sf-sct55-bk.html
electric-fireplaces-scraped.json,electric-fireplaces,SUP-MPE-55S,Superior,Superior 55 Inch ERL2000 Electric Linear Fireplace,sup-mpe-55s,/products/electric-fireplaces/sup-mpe-55s-45f3f389.webp,https://www.efireplacestore.com/sup-mpe-55s.html
electric-fireplaces-scraped.json,electric-fireplaces,REM-102755-DE,Remii,Remii 55 Inch Deep Electric Linear Fireplace,rem-102755-de,/products/electric-fireplaces/rem-102755-de-88a2e28b.webp,https://www.efireplacestore.com/rem-102755-de.html
electric-fireplaces-scraped.json,electric-fireplaces,AMA-TRD-30,Amantii,Amantii 30 Inch Traditional Built-In Smart Electric Fireplace,ama-trd-30,/products/electric-fireplaces/ama-trd-30-4fae36c5.webp,https://www.efireplacestore.com/ama-trd-30.html
electric-fireplaces-scraped.json,electric-fireplaces,MDF-SPS-100B,Modern,Modern Flames 100 Inch Spectrum Slimline Electric Linear Fireplace,mdf-sps-100b,/products/electric-fireplaces/mdf-sps-100b-4f46da00.webp,https://www.efireplacestore.com/mdf-sps-100b.html
electric-fireplaces-scraped.json,electric-fireplaces,MDF-LPM-6816,Modern,Modern Flames 68 Inch Landscape Pro Bay Front Electric Wall Fireplace,mdf-lpm-6816,/products/electric-fireplaces/mdf-lpm-6816-8b4f8359.webp,https://www.efireplacestore.com/mdf-lpm-6816.html
electric-fireplaces-scraped.json,electric-fireplaces,JRH-EF10145,JR,JR Home 60 Inch Pro Series Recessed or Wall Mount Black Diamond Electric Fireplace,jrh-ef10145,/products/electric-fireplaces/jrh-ef10145-315ff303.webp,https://www.efireplacestore.com/jrh-ef10145.html
electric-fireplaces-scraped.json,electric-fireplaces,HLM-FE9321,SEI,SEI 48 Inch Highgate Electric Fireplace with Stone Mantel,hlm-fe9321,/products/electric-fireplaces/hlm-fe9321-ea5e4ac4.webp,https://www.efireplacestore.com/hlm-fe9321.html
electric-fireplaces-scraped.json,electric-fireplaces,HLM-FE1095959,SEI,SEI 50 Inch Dakesbury Electric Fireplace with Faux Stone Mantel,hlm-fe1095959,/products/electric-fireplaces/hlm-fe1095959-4ec7a7b5.webp,https://www.efireplacestore.com/hlm-fe1095959.html
electric-fireplaces-scraped.json,electric-fireplaces,DIM-SWM4820,Dimplex,Dimplex 48 Inch Winslow Linear Electric Wall Mounted Fireplace,dim-swm4820,/products/electric-fireplaces/dim-swm4820-5e0d8175.webp,https://www.efireplacestore.com/dim-swm4820.html
electric-fireplaces-scraped.json,electric-fireplaces,MDF-OR52-SLIM,Modern,Modern Flames 52 Inch Orion Slim Electric Wall Fireplace,mdf-or52-slim,/products/electric-fireplaces/mdf-or52-slim-1eb26ac8.webp,https://www.efireplacestore.com/mdf-or52-slim.html
electric-fireplaces-scraped.json,electric-fireplaces,SPF-SF-INC36-MK-WS-INC36,Simplifire,Simplifire 36 Inch Inception Traditional Electric Fireplace with Wescott Mantel Kit,spf-sf-inc36-mk-ws-inc36,/products/electric-fireplaces/spf-sf-inc36-mk-ws-inc36-a66f0976.webp,https://www.efireplacestore.com/spf-sf-inc36-mk-ws-inc36.html
electric-fireplaces-scraped.json,electric-fireplaces,DYN-DY-BTX74,Dynasty,Dynasty Fireplaces 74 Inch Cascade Smart Flush Mount Linear Electric Fireplace,dyn-dy-btx74,/products/electric-fireplaces/dyn-dy-btx74-1f7d54e7.webp,https://www.efireplacestore.com/dyn-dy-btx74.html
electric-fireplaces-scraped.json,electric-fireplaces,DIM-GDS23L8-1904GB,Dimplex,Dimplex Xavier Media Console with Electric Fireplace Package,dim-gds23l8-1904gb,/products/electric-fireplaces/dim-gds23l8-1904gb-c69f90b5.webp,https://www.efireplacestore.com/dim-gds23l8-1904gb.html
electric-fireplaces-scraped.json,electric-fireplaces,DYN-DY-BTX64,Dynasty,Dynasty Fireplaces 64 Inch Cascade Smart Flush Mount Linear Electric Fireplace,dyn-dy-btx64,/products/electric-fireplaces/dyn-dy-btx64-f73f736d.webp,https://www.efireplacestore.com/dyn-dy-btx64.html
electric-fireplaces-scraped.json,electric-fireplaces,HLM-FC1063059,Holly,Holly & Martin 33 Inch Frescan Color Changing Electric Fireplace,hlm-fc1063059,/products/electric-fireplaces/hlm-fc1063059-f6a6d4ae.webp,https://www.efireplacestore.com/hlm-fc1063059.html
electric-fireplaces-scraped.json,electric-fireplaces,NPL-NEFB74AB,Napoleon,Napoleon 74 Inch Astound Built-In Electric Fireplace,npl-nefb74ab,/products/electric-fireplaces/npl-nefb74ab-8e5ea90e.webp,https://www.efireplacestore.com/npl-nefb74ab.html
electric-fireplaces-scraped.json,electric-fireplaces,LDH-ZEF45XC,Litedeer,Litedeer Homes 45 Inch Latitude Built-In Linear Electric Fireplace with Fire Media,ldh-zef45xc,/products/electric-fireplaces/ldh-zef45xc-10dea085.webp,https://www.efireplacestore.com/ldh-zef45xc.html
electric-fireplaces-scraped.json,electric-fireplaces,AMA-EVO5020,Amantii,Amantii 50 Inch Fire and Ice Evolution Recessed or Wall Mount Linear Electric Fireplace,ama-evo5020,/products/electric-fireplaces/ama-evo5020-448469ee.webp,https://www.efireplacestore.com/ama-evo5020.html
electric-fireplaces-scraped.json,electric-fireplaces,REM-CLASSIC-SLIM-33,Remii,Remii Classic Slim 33 Smart Electric Fireplace,rem-classic-slim-33,/products/electric-fireplaces/rem-classic-slim-33-ac7dbcda.webp,https://www.efireplacestore.com/rem-classic-slim-33.html
electric-fireplaces-scraped.json,electric-fireplaces,MDF-WMC-68LPM-RTF-LPM-6816,Modern,Modern Flames 68 Inch Landscape Pro Bay Front Electric Fireplace with RTF Wall-Mount Cabinet,mdf-wmc-68lpm-rtf-lpm-6816,/products/electric-fireplaces/mdf-wmc-68lpm-rtf-lpm-6816-e2534ba1.webp,https://www.efireplacestore.com/mdf-wmc-68lpm-rtf-lpm-6816.html
electric-fireplaces-scraped.json,electric-fireplaces,MDF-SPM-4226,Modern,Modern Flames 42 Inch Sedona Pro Bay Front Peninsula Electric Fireplace,mdf-spm-4226,/products/electric-fireplaces/mdf-spm-4226-74944707.webp,https://www.efireplacestore.com/mdf-spm-4226.html
electric-fireplaces-scraped.json,electric-fireplaces,SDZ-LOE-381,SunnyDaze,SunnyDaze 50 Inch Black Indoor Wall-Mounted or Recessed Electric Fireplace,sdz-loe-381,/products/electric-fireplaces/sdz-loe-381-1b25c5e3.webp,https://www.efireplacestore.com/sdz-loe-381.html
electric-fireplaces-scraped.json,electric-fireplaces,EMP-EBL50,Empire,Empire 50 Inch Nexfire Linear Electric Wall Fireplace,emp-ebl50,/products/electric-fireplaces/emp-ebl50-96381944.webp,https://www.efireplacestore.com/emp-ebl50.html
electric-fireplaces-scraped.json,electric-fireplaces,NPL-NEFL62AB,Napoleon,Napoleon 62 Inch Astound FlexMount Wall Mounted or Built-In Electric Fireplace,npl-nefl62ab,/products/electric-fireplaces/npl-nefl62ab-303d812b.webp,https://www.efireplacestore.com/npl-nefl62ab.html
electric-fireplaces-scraped.json,electric-fireplaces,LDH-ZEF32A,Litedeer,Litedeer Homes 32 Inch Litestar Smart Electric Fireplace Insert with Breathing Oak Logs (Modern),ldh-zef32a,/products/electric-fireplaces/ldh-zef32a-c9076d91.webp,https://www.efireplacestore.com/ldh-zef32a.html
electric-fireplaces-scraped.json,electric-fireplaces,AMA-SYM-88-XT,Amantii,Amantii 88 Inch Symmetry Extra Tall Built-In Smart Electric Linear Fireplace,ama-sym-88-xt,/products/electric-fireplaces/ama-sym-88-xt-a163e001.webp,https://www.efireplacestore.com/ama-sym-88-xt.html
electric-fireplaces-scraped.json,electric-fireplaces,HLM-FE9278,SEI,SEI 44 Inch Calvert Electric Fireplace with Carved Mantel,hlm-fe9278,/products/electric-fireplaces/hlm-fe9278-c6e0dcf9.webp,https://www.efireplacestore.com/hlm-fe9278.html
electric-fireplaces-scraped.json,electric-fireplaces,MDF-OR60-MULTI,Modern,Modern Flames 60 Inch Orion Bay Front Electric Wall Fireplace,mdf-or60-multi,/products/electric-fireplaces/mdf-or60-multi-31b36d57.webp,https://www.efireplacestore.com/mdf-or60-multi.html
electric-fireplaces-scraped.json,electric-fireplaces,SPF-SF-SCN43,Simplifire,Simplifire 43 Inch Scion Linear Electric Fireplace,spf-sf-scn43,/products/electric-fireplaces/spf-sf-scn43-3ec8f56d.webp,https://www.efireplacestore.com/spf-sf-scn43.html
electric-fireplaces-scraped.json,electric-fireplaces,SDZ-LOE-398,SunnyDaze,SunnyDaze 50 Inch White Indoor Wall-Mounted or Recesssed Electric Fireplace,sdz-loe-398,/products/electric-fireplaces/sdz-loe-398-4cc6a0fa.webp,https://www.efireplacestore.com/sdz-loe-398.html
electric-fireplaces-scraped.json,electric-fireplaces,DIM-500003155,Dimplex,Dimplex 100 Inch Ignite Ultra Built-In Bay Front Linear Electric Fireplace with Corner Options,dim-500003155,/products/electric-fireplaces/dim-500003155-6f508742.webp,https://www.efireplacestore.com/dim-500003155.html
electric-fireplaces-scraped.json,electric-fireplaces,EMP-EBL34,Empire,Empire 34 Inch Nexfire Linear Electric Wall Fireplace,emp-ebl34,/products/electric-fireplaces/emp-ebl34-57f40ecb.webp,https://www.efireplacestore.com/emp-ebl34.html
electric-fireplaces-scraped.json,electric-fireplaces,HLM-FC1137456,SEI,SEI 46 Inch Dilvon Color Changing Electric Fireplace with Media Cabinet,hlm-fc1137456,/products/electric-fireplaces/hlm-fc1137456-d0731011.webp,https://www.efireplacestore.com/hlm-fc1137456.html
electric-fireplaces-scraped.json,electric-fireplaces,SPF-SF-OD43,Simplifire,Simplifire 43 Inch Forum Outdoor Linear Electric Fireplace,spf-sf-od43,/products/electric-fireplaces/spf-sf-od43-d2b7712b.webp,https://www.efireplacestore.com/spf-sf-od43.html
electric-fireplaces-scraped.json,electric-fireplaces,MDF-OR30-TRAD,Modern,Modern Flames 30 Inch Orion Traditional Virtual Electric Fireplace,mdf-or30-trad,/products/electric-fireplaces/mdf-or30-trad-ca09c105.webp,https://www.efireplacestore.com/mdf-or30-trad.html
electric-fireplaces-scraped.json,electric-fireplaces,MDF-OR36-TRAD,Modern,Modern Flames 36 Inch Orion Traditional Virtual Electric Fireplace,mdf-or36-trad,/products/electric-fireplaces/mdf-or36-trad-ca09c105.webp,https://www.efireplacestore.com/mdf-or36-trad.html
electric-fireplaces-scraped.json,electric-fireplaces,MDF-OR26-TRAD,Modern,Modern Flames 26 Inch Orion Traditional Virtual Electric Fireplace,mdf-or26-trad,/products/electric-fireplaces/mdf-or26-trad-ca09c105.webp,https://www.efireplacestore.com/mdf-or26-trad.html
electric-fireplaces-scraped.json,electric-fireplaces,DYN-DY-BTX52,Dynasty,Dynasty Fireplaces 52 Inch Cascade Smart Flush Mount Linear Electric Fireplace,dyn-dy-btx52,/products/electric-fireplaces/dyn-dy-btx52-3aefda43.webp,https://www.efireplacestore.com/dyn-dy-btx52.html
electric-fireplaces-scraped.json,electric-fireplaces,JRH-EF-WM503,JR,JR Home 50 Inch Kennedy II Recessed or Wall Mounted Electric Fireplace,jrh-ef-wm503,/products/electric-fireplaces/jrh-ef-wm503-39f29efe.webp,https://www.efireplacestore.com/jrh-ef-wm503.html
electric-fireplaces-scraped.json,electric-fireplaces,JRH-EF-WM504,JR,JR Home 60 Inch Kennedy II Recessed or Wall Mounted Electric Fireplace,jrh-ef-wm504,/products/electric-fireplaces/jrh-ef-wm504-39f29efe.webp,https://www.efireplacestore.com/jrh-ef-wm504.html
electric-fireplaces-scraped.json,electric-fireplaces,JRH-EF10185,JR,JR Home 42 Inch ActiveFlame Pro Series Built-In Electric Fireplace,jrh-ef10185,/products/electric-fireplaces/jrh-ef10185-f7cfe0ea.webp,https://www.efireplacestore.com/jrh-ef10185.html
electric-fireplaces-scraped.json,electric-fireplaces,LDH-ZEF50T,Litedeer,Litedeer Homes 50 Inch WarmCastle 3 Side Smart Control Electric Fireplace with Crystal Media,ldh-zef50t,/products/electric-fireplaces/ldh-zef50t-3360443c.webp,https://www.efireplacestore.com/ldh-zef50t.html
electric-fireplaces-scraped.json,electric-fireplaces,LDH-ZEF65X,Litedeer,Litedeer Homes Latitude 65 Inch Ultra Slim Built-in Electric Linear Fireplace,ldh-zef65x,/products/electric-fireplaces/ldh-zef65x-9570e048.webp,https://www.efireplacestore.com/ldh-zef65x.html
electric-fireplaces-scraped.json,electric-fireplaces,LDH-ZEF58VC,Litedeer,Litedeer Homes 58 Inch Latitude II Push-In Linear Electric Fireplace with Fire Media,ldh-zef58vc,/products/electric-fireplaces/ldh-zef58vc-4a23f75a.webp,https://www.efireplacestore.com/ldh-zef58vc.html
electric-fireplaces-scraped.json,electric-fireplaces,AMA-AMA-TRV-55-BESPOKE-DESIGN-MEDIA-14PCE,Amantii,Amantii 57 Inch Tru View Bespoke Built-In 3-Sided Linear Electric Fireplace,ama-ama-trv-55-bespoke-design-media-14pce,/products/electric-fireplaces/ama-ama-trv-55-bespoke-design-media-14pce-147036c3.webp,https://www.efireplacestore.com/ama-ama-trv-55-bespoke-design-media-14pce.html
electric-fireplaces-scraped.json,electric-fireplaces,AMA-AMA-TRV-75-BESPOKE-DESIGN-MEDIA-14PCE,Amantii,Amantii 77 Inch Tru View Bespoke Built-In 3-Sided Linear Electric Fireplace,ama-ama-trv-75-bespoke-design-media-14pce,/products/electric-fireplaces/ama-ama-trv-75-bespoke-design-media-14pce-147036c3.webp,https://www.efireplacestore.com/ama-ama-trv-75-bespoke-design-media-14pce.html
electric-fireplaces-scraped.json,electric-fireplaces,AMA-SYM-74-XT-BESPOKE-DESIGN-MEDIA-BIRCH-15PCE,Amantii,Amantii Symmetry Bespoke Xtra Tall 75 Inch Wall Mount Electric Fireplace,ama-sym-74-xt-bespoke-design-media-birch-15pce,/products/electric-fireplaces/ama-sym-74-xt-bespoke-design-media-birch-15pce-9ed7905a.webp,https://www.efireplacestore.com/ama-sym-74-xt-bespoke-design-media-birch-15pce.html
electric-fireplaces-scraped.json,electric-fireplaces,AMA-BI-50-DEEP-XT-DESIGN-MEDIA-14PCE,Amantii,Amantii 50 Inch Panorama Extra Tall Smart Linear Electric Fireplace,ama-bi-50-deep-xt-design-media-14pce,/products/electric-fireplaces/ama-bi-50-deep-xt-design-media-14pce-b6e5754c.webp,https://www.efireplacestore.com/ama-bi-50-deep-xt-design-media-14pce.html
electric-fireplaces-scraped.json,electric-fireplaces,NPL-NEFBD50HE,Napoleon,Napoleon 50 Inch CLEARion Elite See-Through Electric Fireplace,npl-nefbd50he,/products/electric-fireplaces/npl-nefbd50he-0230cb7a.webp,https://www.efireplacestore.com/npl-nefbd50he.html
electric-fireplaces-scraped.json,electric-fireplaces,SEI-37-003-023-6-39,SEI,SEI 45 Inch Cardona Electric Fireplace with Mantel,sei-37-003-023-6-39,/products/electric-fireplaces/sei-37-003-023-6-39-5fdc5b9e.webp,https://www.efireplacestore.com/sei-37-003-023-6-39.html
electric-fireplaces-scraped.json,electric-fireplaces,SEI-FE9278,SEI,SEI 45 Inch Calvert Carved Electric Fireplace with Mantel,sei-fe9278,/products/electric-fireplaces/sei-fe9278-85d758f2.webp,https://www.efireplacestore.com/sei-fe9278.html
electric-fireplaces-scraped.json,electric-fireplaces,NPL-NEFVC32H,Napoleon,Napoleon 32 Inch Allure Vertical Electric Fireplace,npl-nefvc32h,/products/electric-fireplaces/npl-nefvc32h-15b68f94.webp,https://www.efireplacestore.com/npl-nefvc32h.html
electric-fireplaces-scraped.json,electric-fireplaces,SEI-FE9275,SEI,SEI 45 Inch Sicilian Harvest Electric Fireplace with Mantel,sei-fe9275,/products/electric-fireplaces/sei-fe9275-5cf4248f.webp,https://www.efireplacestore.com/sei-fe9275.html
electric-fireplaces-scraped.json,electric-fireplaces,AMA-TRD-38,Amantii,Amantii 38 Inch Traditional Built-In Smart Electric Fireplace,ama-trd-38,/products/electric-fireplaces/ama-trd-38-b51c7ffc.webp,https://www.efireplacestore.com/ama-trd-38.html
electric-fireplaces-scraped.json,electric-fireplaces,NPL-NEFVC38H,Napoleon,Napoleon 38 Inch Allure Vertical Electric Fireplace,npl-nefvc38h,/products/electric-fireplaces/npl-nefvc38h-2057db5d.webp,https://www.efireplacestore.com/npl-nefvc38h.html
electric-fireplaces-scraped.json,electric-fireplaces,DIM-SIL72,Dimplex,Dimplex 72 Inch Sierra Linear Electric Wall Mounted Fireplace,dim-sil72,/products/electric-fireplaces/dim-sil72-7ffbbbeb.webp,https://www.efireplacestore.com/dim-sil72.html
electric-fireplaces-scraped.json,electric-fireplaces,REM-102765-XS,Remii,Remii 65 Inch Extra Slim Electric Linear Fireplace,rem-102765-xs,/products/electric-fireplaces/rem-102765-xs-f7577259.webp,https://www.efireplacestore.com/rem-102765-xs.html
electric-fireplaces-scraped.json,electric-fireplaces,MDF-CEF-60B,Modern,Modern Flames 60 Inch Challenger Electric Wall Mounted Fireplace,mdf-cef-60b,/products/electric-fireplaces/mdf-cef-60b-3b68cdfc.webp,https://www.efireplacestore.com/mdf-cef-60b.html
electric-fireplaces-scraped.json,electric-fireplaces,DIM-500002574,Dimplex,Dimplex 60 Inch Ignite Evolve Built-In Linear Electric Fireplace,dim-500002574,/products/electric-fireplaces/dim-500002574-445f96bf.webp,https://www.efireplacestore.com/dim-500002574.html
electric-fireplaces-scraped.json,electric-fireplaces,DPX-VF2927L,Dimplex,Dimplex 30 Inch Opti-V Solo Linear Electric Fireplace,dpx-vf2927l,/products/electric-fireplaces/dpx-vf2927l-bf65c62a.webp,https://www.efireplacestore.com/dpx-vf2927l.html
electric-fireplaces-scraped.json,electric-fireplaces,NPL-NEFB26H,Napoleon,Napoleon Cineview 26 Inch All-in-One Electric Fireplace,npl-nefb26h,/products/electric-fireplaces/npl-nefb26h-fc65ea86.webp,https://www.efireplacestore.com/npl-nefb26h.html
electric-fireplaces-scraped.json,electric-fireplaces,HLM-FR9278,SEI,SEI 44 Inch Calvert Electric Fireplace with Decorative Carved Mantel,hlm-fr9278,/products/electric-fireplaces/hlm-fr9278-2ebf3234.webp,https://www.efireplacestore.com/hlm-fr9278.html
electric-fireplaces-scraped.json,electric-fireplaces,DIM-GDS28L8-1924SK,Dimplex,Dimplex Royce Mantel with Electric Fireplace Package,dim-gds28l8-1924sk,/products/electric-fireplaces/dim-gds28l8-1924sk-5f804c8d.webp,https://www.efireplacestore.com/dim-gds28l8-1924sk.html
electric-fireplaces-scraped.json,electric-fireplaces,NPL-NEFP33-0214W,Napoleon,Napoleon Taylor Mantel Package with Ascent 33 Inch Electric Fireplace,npl-nefp33-0214w,/products/electric-fireplaces/npl-nefp33-0214w-d5994d22.webp,https://www.efireplacestore.com/npl-nefp33-0214w.html
electric-fireplaces-scraped.json,electric-fireplaces,MDF-RS-5435,Modern,Modern Flames 52 Inch Redstone Electric Fireplace,mdf-rs-5435,/products/electric-fireplaces/mdf-rs-5435-2fdc4b82.webp,https://www.efireplacestore.com/mdf-rs-5435.html
electric-fireplaces-scraped.json,electric-fireplaces,NPL-NEFB30H,Napoleon,Napoleon Cineview 30 Inch All-in-One Electric Fireplace,npl-nefb30h,/products/electric-fireplaces/npl-nefb30h-59a4aaa2.webp,https://www.efireplacestore.com/npl-nefb30h.html
electric-fireplaces-scraped.json,electric-fireplaces,NPL-NEFB60H-3SV,Napoleon,Napoleon 60 Inch Trivista Bay Front Electric 3 Sided Fireplace,npl-nefb60h-3sv,/products/electric-fireplaces/npl-nefb60h-3sv-da5fdbb5.webp,https://www.efireplacestore.com/npl-nefb60h-3sv.html
electric-fireplaces-scraped.json,electric-fireplaces,AMA-TRD-30-XS,Amantii,Amantii 30 Inch Traditional Extra Slim Built-In Smart Electric Fireplace,ama-trd-30-xs,/products/electric-fireplaces/ama-trd-30-xs-28eedc5b.webp,https://www.efireplacestore.com/ama-trd-30-xs.html
electric-fireplaces-scraped.json,electric-fireplaces,AMA-TRD-44,Amantii,Amantii 44 Inch Traditional Built-In Smart Electric Fireplace,ama-trd-44,/products/electric-fireplaces/ama-trd-44-5964c589.webp,https://www.efireplacestore.com/ama-trd-44.html
electric-fireplaces-scraped.json,electric-fireplaces,AMA-SYM-60-BESPOKE,Amantii,Amantii 60 Inch Symmetry Bespoke Smart Electric Linear Wall Fireplace,ama-sym-60-bespoke,/products/electric-fireplaces/ama-sym-60-bespoke-c9146b7e.webp,https://www.efireplacestore.com/ama-sym-60-bespoke.html
electric-fireplaces-scraped.json,electric-fireplaces,MDF-SPS-74B,Modern,Modern Flames 74 Inch Spectrum Slimline Electric Linear Fireplace,mdf-sps-74b,/products/electric-fireplaces/mdf-sps-74b-4f46da00.webp,https://www.efireplacestore.com/mdf-sps-74b.html
electric-fireplaces-scraped.json,electric-fireplaces,HLM-FE9275,SEI,SEI 45 Inch Sicilian Electric Fireplace with Harvest Mantel,hlm-fe9275,/products/electric-fireplaces/hlm-fe9275-a05743e0.webp,https://www.efireplacestore.com/hlm-fe9275.html
electric-fireplaces-scraped.json,electric-fireplaces,AMA-BI-60-SLIM-OD,Amantii,Amantii 60 Inch Panorama Slim Built-In Smart Electric Linear Fireplace,ama-bi-60-slim-od,/products/electric-fireplaces/ama-bi-60-slim-od-7832835c.webp,https://www.efireplacestore.com/ama-bi-60-slim-od.html
electric-fireplaces-scraped.json,electric-fireplaces,AMA-72-TRV-XT-XL,Amantii,Amantii 72 Inch Tru-View Extra Tall XL Built-In Smart Electric Linear Fireplace,ama-72-trv-xt-xl,/products/electric-fireplaces/ama-72-trv-xt-xl-19f18d1f.webp,https://www.efireplacestore.com/ama-72-trv-xt-xl.html
electric-fireplaces-scraped.json,electric-fireplaces,AMA-TRD-33-XS,Amantii,Amantii 33 Inch Traditional Extra Slim Built-In Smart Electric Fireplace,ama-trd-33-xs,/products/electric-fireplaces/ama-trd-33-xs-2cebb02e.webp,https://www.efireplacestore.com/ama-trd-33-xs.html
electric-fireplaces-scraped.json,electric-fireplaces,AMA-BI-30-XTRASLIM,Amantii,Amantii 30 Inch Panorama Extra Slim Built-In Electric Linear Fireplace with Black Surround,ama-bi-30-xtraslim,/products/electric-fireplaces/ama-bi-30-xtraslim-0b4b8f1d.webp,https://www.efireplacestore.com/ama-bi-30-xtraslim.html
